,orig_index,raw_name,Manufacturer,Source,Head Size,Length,Strung Weight,Balance,Swingweight,Beam Width,Tip/Shaft,Composition,Power Level,Stiffness,String Pattern,Main Skip,String Tension,tw_url,Merged Beam Width,Balance (pts),Head Size (in),Strung Weight (oz),Beam Width (avg. mm),Power Level (0-2),Length (in),String Tension (avg. lbs.),Mains,Crosses,String Density (X/in2),ID,Distance,Model,url,Current/Old Models,link,Head Size (in) jittered,Strung Weight (oz) jittered,Beam Width (avg. mm) jittered,Balance (pts) jittered,String Density (X/in2) jittered,Swingweight jittered,Stiffness jittered,Head Size (in) normed,Strung Weight (oz) normed,Balance (pts) normed,Stiffness normed,Beam Width (avg. mm) normed,String Density (X/in2) normed,Swingweight normed,Name
1137,1237,ProKennex Kinetic 5g Pro Midplus,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.60 oz / 329 g,9pts HL,325.0,0.0mm,22.0mm / 0.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Low-Medium,68.0,16 Mains/19 Crosses,"8T,8H",55-68,,0.0mm/22.0mm / 0.0mm,-9,100.0,11.6,22.0,0.5,27.0,61.5,16.0,19.0,3.04,1137,0.0,Kinetic 5g Pro Midplus,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+5g+Pro+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+5g+Pro+Midplus),100.40497019004366,11.648886471899239,21.725531121673587,-8.988660695429592,3.056225965597181,325.0773664765854,67.50287292039923,0.0,0.5333333333333327,-0.8571428571428571,0.3333333333333333,-0.42857142857142855,0.0,0.3684210526315789,ProKennex Kinetic 5g Pro Midplus
1138,1238,ProKennex Kinetic 5g Pro Reach Midplus,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,28.00 inches / 71.12 cm,11.40 oz / 323 g,10pts HL,350.0,0.0mm,22.0mm / 0.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Low,67.0,16 Mains/20 Crosses,"8T,8H",52-65,,0.0mm/22.0mm / 0.0mm,-10,100.0,11.4,22.0,0.0,28.0,58.5,16.0,20.0,3.2,1138,0.0,Kinetic 5g Pro Reach Midplus,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+5g+Pro+Reach+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+5g+Pro+Reach+Midplus),100.00608508201645,11.414255711163266,22.04850272814534,-10.217434066498992,3.157124535639141,350.4126431559989,67.2795979815323,0.0,0.39999999999999974,-1.0,0.16666666666666666,-0.42857142857142855,0.5,1.6842105263157894,ProKennex Kinetic 5g Pro Reach Midplus
1139,1239,ProKennex Kinetic Pro 5g Classic,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.70 oz / 332 g,8pts HL,318.0,22.0mm,22.0mm / 22.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Low-Medium,65.0,16 Mains/19 Crosses,"8T,8H",55-68,http://www.tennis-warehouse.com/descpage-P5G2.html,22.0mm/22.0mm / 22.0mm,-8,100.0,11.7,22.0,0.5,27.0,61.5,16.0,19.0,3.04,1139,0.0,Kinetic Pro 5g Classic,http://www.tennis-warehouse.com/descpage-P5G2.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-P5G2.html),99.56647258331245,11.663603746823327,22.223707089577765,-7.764515955353253,3.076802135050669,318.1478346528383,64.83904685076779,0.0,0.5999999999999991,-0.7142857142857143,-0.16666666666666666,-0.42857142857142855,0.0,0.0,ProKennex Kinetic Pro 5g Classic
1140,1240,ProKennex Kinetic Pro 5g PSE,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,13.10 oz / 371 g,9pts HL,342.0,22.0mm,22.0mm / 22.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Low-Medium,69.0,16 Mains/20 Crosses,"8T,8H",52-68,,22.0mm/22.0mm / 22.0mm,-9,100.0,13.1,22.0,0.5,27.0,60.0,16.0,20.0,3.2,1140,0.0,Kinetic Pro 5g PSE,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+5g+PSE,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+5g+PSE),99.56938830805296,13.127690952405459,22.498760287746467,-8.606348684171971,3.2146913291596735,341.58660764778347,68.69401284630922,0.0,1.5333333333333325,-0.8571428571428571,0.5,-0.42857142857142855,0.5,1.263157894736842,ProKennex Kinetic Pro 5g PSE
1141,1241,ProKennex Kinetic Pro 5g Tour ,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,13.00 oz / 369 g,6pts HL,376.0,22.0mm,22.0mm / 22.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Low-Medium,72.0,16 Mains/20 Crosses,"8T,8H",52-65,,22.0mm/22.0mm / 22.0mm,-6,100.0,13.0,22.0,0.5,27.0,58.5,16.0,20.0,3.2,1141,0.0,Kinetic Pro 5g Tour,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+5g+Tour+,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+5g+Tour+),100.39766871990467,12.983434196583207,22.35079415964764,-6.14821951869447,3.23590377332049,375.8738047863926,72.45832671484968,0.0,1.4666666666666661,-0.42857142857142855,1.0,-0.42857142857142855,0.5,3.0526315789473686,ProKennex Kinetic Pro 5g Tour 
1142,1242,ProKennex Ionic Ki 5x,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.70 oz / 332 g,9pts HL,330.0,22.0mm,22.0mm / 22.0mm,High Modulus Graphite with Ionic Kinetic System,Low-Medium,62.0,16 Mains/20 Crosses,"8T,8H",52-68,,22.0mm/22.0mm / 22.0mm,-9,100.0,11.7,22.0,0.5,27.5,60.0,16.0,20.0,3.2,1142,0.0,Ionic Ki 5x,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5x,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5x),99.9895647691182,11.662709195352152,22.147322954107327,-8.847097624194996,3.163940669070525,330.26152224349727,61.90479978951459,0.0,0.5999999999999991,-0.8571428571428571,-0.6666666666666666,-0.42857142857142855,0.5,0.631578947368421,ProKennex Ionic Ki 5x
1143,1243,ProKennex Ionic Ki 5 2012,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.80 oz / 335 g,7pts HL,325.0,22.0mm,22.0mm / 22.0mm,100% Ultra Modulus Graphite with Kinetic System Technology,Low-Medium,61.0,16 Mains/20 Crosses,"8H, 8T",52-68,,22.0mm/22.0mm / 22.0mm,-7,100.0,11.8,22.0,0.5,27.0,60.0,16.0,20.0,3.2,1143,0.0,Ionic Ki 5 2012,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5+2012,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5+2012),99.95609479611053,11.842288501261017,21.812913042371132,-7.06218154646588,3.213166492038213,325.4287964492954,61.23000746124081,0.0,0.6666666666666666,-0.5714285714285714,-0.8333333333333334,-0.42857142857142855,0.5,0.3684210526315789,ProKennex Ionic Ki 5 2012
1144,1244,ProKennex Ionic Ki 5 315,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.80 oz / 335 g,7pts HL,325.0,22.0mm,22.0mm / 22.0mm,100% Ultra Modulus Graphite with Kinetic System Technology,Low-Medium,61.0,16 Mains/20 Crosses,8T 8H,52-68,,22.0mm/22.0mm / 22.0mm,-7,100.0,11.8,22.0,0.5,27.0,60.0,16.0,20.0,3.2,1144,0.0,Ionic Ki 5 315,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5+315,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+5+315),100.29234709716754,11.7889650887198,21.862535779285338,-7.0992470162862995,3.1890516942904252,325.1219981767882,61.35209478097726,0.0,0.6666666666666666,-0.5714285714285714,-0.8333333333333334,-0.42857142857142855,0.5,0.3684210526315789,ProKennex Ionic Ki 5 315
1145,1245,ProKennex Kinetic Ki Q5 (315g),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.90 oz / 337 g,8pts HL,320.0,22.5mm,22.5mm / 22.5mm,Spiral Tech Carbon,Low-Medium,67.0,16 Mains/20 Crosses,8T 8H,50-65,,22.5mm/22.5mm / 22.5mm,-8,100.0,11.9,22.5,0.5,27.0,57.5,16.0,20.0,3.2,1145,0.0,Kinetic Ki Q5 (315g),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Ki+Q5+(315g),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Ki+Q5+(315g)),99.64192333387564,11.909299373565336,22.586572551079556,-8.379310843606504,3.157874021475215,319.99816932356447,66.50497355741302,0.0,0.7333333333333331,-0.7142857142857143,0.16666666666666666,-0.2857142857142857,0.5,0.10526315789473684,ProKennex Kinetic Ki Q5 (315g)
1146,1246,ProKennex Kinetic Ki Q5X,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.80 oz / 335 g,7pts HL,343.0,22.5mm,22.5mm / 22.5mm,Spiral Tech Carbon,Low-Medium,67.0,16 Mains/20 Crosses,"8T, 8H",50-65,,22.5mm/22.5mm / 22.5mm,-7,100.0,11.8,22.5,0.5,27.5,57.5,16.0,20.0,3.2,1146,0.0,Kinetic Ki Q5X,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Ki+Q5X,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Ki+Q5X),99.8649462028211,11.849896692293061,22.75615935566063,-6.959802765647663,3.2351067981719615,342.9599268514059,66.7968142716935,0.0,0.6666666666666666,-0.5714285714285714,0.16666666666666666,-0.2857142857142857,0.5,1.3157894736842106,ProKennex Kinetic Ki Q5X
1147,1247,ProKennex Q5 (315),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.80 oz / 335 g,8pts HL,319.0,22.5mm,22.5mm / 22.5mm,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,66.0,16 Mains/20 Crosses,"8T, 8H",50-65,,22.5mm/22.5mm / 22.5mm,-8,100.0,11.8,22.5,0.5,27.0,57.5,16.0,20.0,3.2,1147,0.0,Q5 (315),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Q5+(315),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Q5+(315)),100.46573933513133,11.831679851189527,22.740211274352706,-8.14038578447803,3.1985130974923917,318.60309713552635,65.95036726552269,0.0,0.6666666666666666,-0.7142857142857143,0.0,-0.2857142857142857,0.5,0.05263157894736842,ProKennex Q5 (315)
1148,1248,ProKennex Q5 X,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.70 oz / 332 g,8pts HL,330.0,22.5mm,22.5mm / 22.5mm,Spiral Tech Carbon,Low-Medium,65.0,16 Mains/20 Crosses,"8T, 8H",50-65,,22.5mm/22.5mm / 22.5mm,-8,100.0,11.7,22.5,0.5,27.5,57.5,16.0,20.0,3.2,1148,0.0,Q5 X,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Q5+X,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Q5+X),99.87605891127184,11.71461710651853,22.655771913638922,-7.5971858397504874,3.199398666494311,330.4322306761537,64.92558450646935,0.0,0.5999999999999991,-0.7142857142857143,-0.16666666666666666,-0.2857142857142857,0.5,0.631578947368421,ProKennex Q5 X
1149,1249,ProKennex Ki 5 (320),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.80 oz / 335 g,7pts HL,324.0,22.0mm,22.0mm / 22.0mm,Spiral Tech Carbon Graphite,Low-Medium,68.0,16 Mains/20 Crosses,"8T,8H",50-65,,22.0mm/22.0mm / 22.0mm,-7,100.0,11.8,22.0,0.5,27.0,57.5,16.0,20.0,3.2,1149,0.0,Ki 5 (320),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+5+(320),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+5+(320)),99.88931773576147,11.838063011051506,21.628234207052294,-6.804558034802792,3.1622453839861047,323.72964349176914,68.28364909381914,0.0,0.6666666666666666,-0.5714285714285714,0.3333333333333333,-0.42857142857142855,0.5,0.3157894736842105,ProKennex Ki 5 (320)
1150,1250,ProKennex Ki Q+ 5 Pro (310),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.50 oz / 326 g,7pts HL,320.0,21.5mm,21.5mm / 21.5mm,High Modulus Graphite/SpiralTech Carbon,Low-Medium,67.0,16 Mains/20 Crosses,"8T,8H",50-65,,21.5mm/21.5mm / 21.5mm,-7,100.0,11.5,21.5,0.5,27.0,57.5,16.0,20.0,3.2,1150,0.0,Ki Q+ 5 Pro (310),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+Q++5+Pro+(310),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+Q++5+Pro+(310)),99.74369000142683,11.492418073985375,21.602867039047133,-7.079310902341044,3.215846992220209,319.8536448442804,66.90447261517944,0.0,0.4666666666666662,-0.5714285714285714,0.16666666666666666,-0.5714285714285714,0.5,0.10526315789473684,ProKennex Ki Q+ 5 Pro (310)
1151,1251,ProKennex Ki Q+ 5x Pro (310),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.50 oz / 326 g,8pts HL,339.0,21.5mm,21.5mm / 21.5mm,High Modulus Graphite/SpiralTech Carbon,Low-Medium,67.0,16 Mains/20 Crosses,"8T,8H",50-65,,21.5mm/21.5mm / 21.5mm,-8,100.0,11.5,21.5,0.5,27.5,57.5,16.0,20.0,3.2,1151,0.0,Ki Q+ 5x Pro (310),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+Q++5x+Pro+(310),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+Q++5x+Pro+(310)),100.48821635170324,11.512230164731212,21.288125505051717,-7.506937515615787,3.1960673502290535,338.86982027483265,67.16674795775447,0.0,0.4666666666666662,-0.7142857142857143,0.16666666666666666,-0.5714285714285714,0.5,1.105263157894737,ProKennex Ki Q+ 5x Pro (310)
1152,1252,ProKennex Ki 5 (300),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.20 oz / 318 g,4pts HL,320.0,22.5mm,22.5mm / 22.5mm,High Modulus Graphite/SpiralTech Carbon,Low-Medium,68.0,16 Mains/20 Crosses,"8T,8H",50-65,,22.5mm/22.5mm / 22.5mm,-4,100.0,11.2,22.5,0.5,27.0,57.5,16.0,20.0,3.2,1152,0.0,Ki 5 (300),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+5+(300),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+5+(300)),100.10438292328486,11.212603384070118,22.028003071813277,-4.267174793104776,3.2479509395462816,319.99636701993313,68.19893335067519,0.0,0.2666666666666657,-0.14285714285714285,0.3333333333333333,-0.2857142857142857,0.5,0.10526315789473684,ProKennex Ki 5 (300)
1153,1253,ProKennex Ki 10 (305),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.30 oz / 320 g,4pts HL,330.0,25.0mm,24.0mm / 17.0mm,Spiral Tech Carbon Graphite,Low-Medium,70.0,16 Mains/19 Crosses,"7T,9T,7H,9H",50-65,,25.0mm/24.0mm / 17.0mm,-4,100.0,11.3,22.0,0.5,27.0,57.5,16.0,19.0,3.04,1153,0.0,Ki 10 (305),https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+10+(305),Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ki+10+(305)),100.29384982750273,11.267051875928626,22.384171297725615,-3.653791457815974,3.0038063823471326,329.61781446803417,70.41321803316183,0.0,0.3333333333333333,-0.14285714285714285,0.6666666666666666,-0.42857142857142855,0.0,0.631578947368421,ProKennex Ki 10 (305)
1154,1254,ProKennex Ki 5 (300g),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.10 oz / 315 g,4pts HL,325.0,22.0mm,22.0mm / 22.0mm,Spiral Tech Carbon Graphite,Low-Medium,70.0,16 Mains/20 Crosses,"8T,8H",50-65,http://www.tennis-warehouse.com/descpage-3005KI.html,22.0mm/22.0mm / 22.0mm,-4,100.0,11.1,22.0,0.5,27.0,57.5,16.0,20.0,3.2,1154,0.0,Ki 5 (300g),http://www.tennis-warehouse.com/descpage-3005KI.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-3005KI.html),100.2350299129295,11.054147244897129,21.930657001443777,-4.072442693214817,3.229549226003862,325.41311752488537,69.62178454429642,0.0,0.1999999999999993,-0.14285714285714285,0.6666666666666666,-0.42857142857142855,0.5,0.3684210526315789,ProKennex Ki 5 (300g)
1155,1255, ProKennex Ki 5 (320),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.90 oz / 337 g,7pts HL,324.0,22.0mm,22.0mm / 22.0mm,Spiral Tech Carbon Graphite,Low-Medium,67.0,16 Mains/20 Crosses,"8T,8H",50-65,http://www.tennis-warehouse.com/descpage-320KI5.html,22.0mm/22.0mm / 22.0mm,-7,100.0,11.9,22.0,0.5,27.0,57.5,16.0,20.0,3.2,1155,0.0,Ki 5 (320),http://www.tennis-warehouse.com/descpage-320KI5.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-320KI5.html),99.50363766690522,11.888634377627826,22.334365778944786,-7.033919613846153,3.1719162481668666,324.24220040674595,66.62673503802242,0.0,0.7333333333333331,-0.5714285714285714,0.16666666666666666,-0.42857142857142855,0.5,0.3157894736842105, ProKennex Ki 5 (320)
1156,1256,ProKennex Ki Q+ 5 Pro - 2019,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.50 oz / 326 g,7pts HL,320.0,21.5mm,21.5mm / 21.5mm,High Modulus Graphite/SpiralTech Carbon,,67.0,16 Mains/20 Crosses,"8T,8H",50-65,http://www.tennis-warehouse.com/descpage-PKQ5PR.html,21.5mm/21.5mm / 21.5mm,-7,100.0,11.5,21.5,9999.9999,27.0,57.5,16.0,20.0,3.2,1156,0.0,Ki Q+ 5 Pro - 2019,http://www.tennis-warehouse.com/descpage-PKQ5PR.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-PKQ5PR.html),100.06716363744813,11.54209587888445,21.66140903517492,-7.358301614420488,3.224036901335069,319.7885639739334,67.38838286765699,0.0,0.4666666666666662,-0.5714285714285714,0.16666666666666666,-0.5714285714285714,0.5,0.10526315789473684,ProKennex Ki Q+ 5 Pro - 2019
1157,1257,ProKennex Ki Q+ 5x Pro - 2019,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.50 oz / 326 g,8pts HL,339.0,21.5mm,21.5mm / 21.5mm,High Modulus Graphite/SpiralTech Carbon,Low-Medium,67.0,16 Mains/20 Crosses,"8T,8H",50-65,http://www.tennis-warehouse.com/descpage-PKQ5X.html,21.5mm/21.5mm / 21.5mm,-8,100.0,11.5,21.5,0.5,27.5,57.5,16.0,20.0,3.2,1157,0.0,Ki Q+ 5x Pro - 2019,http://www.tennis-warehouse.com/descpage-PKQ5X.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-PKQ5X.html),100.24231205844754,11.450411159916227,21.202220477293384,-8.116881203683866,3.238472217237304,339.19396052972985,66.72298853433475,0.0,0.4666666666666662,-0.7142857142857143,0.16666666666666666,-0.5714285714285714,0.5,1.105263157894737,ProKennex Ki Q+ 5x Pro - 2019
1158,1258,ProKennex Ki Black Ace (300g),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.20 oz / 318 g,4pts HL,319.0,21.0mm,21.0mm / 21.0mm,SpiralTech Graphite,Low-Medium,55.0,16 Mains/19 Crosses,"7T,9T,7H,9H",50-65,http://www.tennis-warehouse.com/descpage-PBA300.html,21.0mm/21.0mm / 21.0mm,-4,100.0,11.2,21.0,0.5,27.0,57.5,16.0,19.0,3.04,1158,0.0,Ki Black Ace (300g),http://www.tennis-warehouse.com/descpage-PBA300.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-PBA300.html),99.784328921354,11.22363573246862,20.50546059275404,-3.987884506175984,3.081194466679623,319.3564094091434,55.22479364374145,0.0,0.2666666666666657,-0.14285714285714285,-1.8333333333333333,-0.7142857142857143,0.0,0.05263157894736842,ProKennex Ki Black Ace (300g)
1159,1259,ProKennex Ki Black Ace (315g),ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.80 oz / 335 g,7pts HL,325.0,21.0mm,21.0mm / 21.0mm,SpiralTech Graphite,Low,56.0,16 Mains/19 Crosses,"7T,9T,7H,9H",50-65,http://www.tennis-warehouse.com/descpage-PBA315.html,21.0mm/21.0mm / 21.0mm,-7,100.0,11.8,21.0,0.0,27.0,57.5,16.0,19.0,3.04,1159,0.0,Ki Black Ace (315g),http://www.tennis-warehouse.com/descpage-PBA315.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-PBA315.html),100.00278263624492,11.845149656996636,21.27729910895839,-7.026753635478669,3.089982140953024,324.8916599808955,55.79271927922654,0.0,0.6666666666666666,-0.5714285714285714,-1.6666666666666667,-0.7142857142857143,0.0,0.3684210526315789,ProKennex Ki Black Ace (315g)
1160,1260,ProKennex Ki 10 (305g) - 2020,ProKennex,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.40 oz / 323 g,4pts HL,332.0,25.0mm,24.0mm / 17.0mm,SpiralTech Carbon,Low-Medium,69.0,16 Mains/19 Crosses,"7T,9T,7H,9H",50-65,http://www.tennis-warehouse.com/descpage-KI1030.html,25.0mm/24.0mm / 17.0mm,-4,100.0,11.4,22.0,0.5,27.0,57.5,16.0,19.0,3.04,1160,0.0,Ki 10 (305g) - 2020,http://www.tennis-warehouse.com/descpage-KI1030.html,Current Model,[TW](http://www.tennis-warehouse.com/descpage-KI1030.html),99.55367557295125,11.414324934370663,22.124745452507717,-4.068183944776422,3.0438262696708893,331.6468725672043,68.56501441653907,0.0,0.39999999999999974,-0.14285714285714285,0.5,-0.42857142857142855,0.0,0.7368421052631579,ProKennex Ki 10 (305g) - 2020
1161,1261,ProKennex Core1 No. 10,ProKennex,TWRF,102 sq. in. / 658 sq. cm.,27.25 inches / 69.22 cm,11.30 oz / 320 g,3pts HL,336.0,0.0mm,25.0mm / 23.0mm,80% Graphite/20% Kevlar w/Hardwood Spine,Medium,66.0,16 Mains/19 Crosses,"7T,9T,7H,9H",52-68,,0.0mm/25.0mm / 23.0mm,-3,102.0,11.3,24.0,1.0,27.25,60.0,16.0,19.0,2.980392156862745,1161,0.0,Core1 No. 10,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Core1+No.+10,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Core1+No.+10),102.31213554304657,11.297344742380087,24.382213271229627,-2.6710324291131036,2.960307359073958,335.9083658254617,66.19130581491406,0.2857142857142857,0.3333333333333333,0.0,0.0,0.14285714285714285,-0.1862745098039213,0.9473684210526315,ProKennex Core1 No. 10
1162,1262,ProKennex Ionic Ki 15,ProKennex,TWRF,105 sq. in. / 677 sq. cm.,27.50 inches / 69.85 cm,10.20 oz / 289 g,4pts HL,323.0,25.0mm,25.0mm / 23.0mm,100% Ultra High Modulus Graphite with Kinetic System Technology,Medium,68.0,16 Mains/19 Crosses,"7T,9T,8H",52-68,,25.0mm/25.0mm / 23.0mm,-4,105.0,10.2,24.333333333333332,1.0,27.5,60.0,16.0,19.0,2.895238095238095,1162,0.0,Ionic Ki 15,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+15,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Ionic+Ki+15),105.23490420162364,10.231808274404612,24.30312268576487,-3.9089842899259857,2.8593360397884164,323.18979051485235,67.58789918124315,0.7142857142857143,-0.40000000000000097,-0.14285714285714285,0.3333333333333333,0.23809523809523775,-0.45238095238095233,0.2631578947368421,ProKennex Ionic Ki 15
1163,1263,ProKennex Kinetic Pro 15g Light,ProKennex,TWRF,105 sq. in. / 677 sq. cm.,27.50 inches / 69.85 cm,9.60 oz / 272 g,2pts HH,316.0,0.0mm,25.0mm / 23.0mm,100% High Modulus Graphite,Medium-High,68.0,16 Mains/19 Crosses,"7T,9T,8H",55-68,,0.0mm/25.0mm / 23.0mm,2,105.0,9.6,24.0,1.5,27.5,61.5,16.0,19.0,2.895238095238095,1163,0.0,Kinetic Pro 15g Light,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+15g+Light,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+15g+Light),105.19111314004212,9.636538072318558,23.688105972724955,1.7069285369882947,2.9200493337556366,316.0394449606337,68.00304131422014,0.7142857142857143,-0.8000000000000007,0.7142857142857143,0.3333333333333333,0.14285714285714285,-0.45238095238095233,-0.10526315789473684,ProKennex Kinetic Pro 15g Light
1164,1264,ProKennex Kinetic Pro Ti 15g Reach,ProKennex,TWRF,105 sq. in. / 677 sq. cm.,27.50 inches / 69.85 cm,9.60 oz / 272 g,0pts EB,321.0,0.0mm,25.0mm / 23.0mm,Graphite & Titanium,Medium-High,68.0,16 Mains/19 Crosses,"7T,9T,8H",55-68,,0.0mm/25.0mm / 23.0mm,0,105.0,9.6,24.0,1.5,27.5,61.5,16.0,19.0,2.895238095238095,1164,0.0,Kinetic Pro Ti 15g Reach,https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+Ti+15g+Reach,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+Kinetic+Pro+Ti+15g+Reach),104.61033421355252,9.617799425174125,23.508250495084578,0.4215322079460835,2.868102045904502,320.8485162486371,68.35831821696675,0.7142857142857143,-0.8000000000000007,0.42857142857142855,0.3333333333333333,0.14285714285714285,-0.45238095238095233,0.15789473684210525,ProKennex Kinetic Pro Ti 15g Reach
1165,1265,ProKennex SQ Limited Edition,ProKennex,TWRF,105 sq. in. / 677 sq. cm.,27.50 inches / 69.85 cm,10.50 oz / 298 g,3pts HL,325.0,26.0mm,26.0mm / 26.0mm,100% High Modulus Graphite,Medium-High,71.0,16 Mains/19 Crosses,"7T,9T,8H",52-68,,26.0mm/26.0mm / 26.0mm,-3,105.0,10.5,26.0,1.5,27.5,60.0,16.0,19.0,2.895238095238095,1165,0.0,SQ Limited Edition,https://www.ebay.com/sch/i.html?_nkw=ProKennex+SQ+Limited+Edition,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=ProKennex+SQ+Limited+Edition),104.57921303611934,10.542351593447895,25.615660575527713,-3.044355576574133,2.8792215026662413,324.86572457243045,71.17645119284593,0.7142857142857143,-0.20000000000000048,0.0,0.8333333333333334,0.7142857142857143,-0.45238095238095233,0.3684210526315789,ProKennex SQ Limited Edition
